Nome	Categoria	Programa	Posicao	Tipo
CLAUDIA TEIXEIRA MARINHO	Docente	22001018084P1	1	TRABALHO EM ANAIS
CLARISSA FIGUEIREDO SAMPAIO FREITAS	Docente	22001018084P1	1	TRABALHO EM ANAIS
CLARISSA FIGUEIREDO SAMPAIO FREITAS	Docente	22001018084P1	1	TRABALHO EM ANAIS
NAGGILA TAISSA SILVA FROTA	Discente - Mestrado	22001018084P1	2	TRABALHO EM ANAIS
FREDERICO LEITE GONCALVES	Discente - Bacharelado	22001018084P1	3	TRABALHO EM ANAIS
CLARISSE FIGUEIREDO DE QUEIROZ	Discente - Bacharelado	22001018084P1	4	TRABALHO EM ANAIS
JOSE CLEWTON DO NASCIMENTO	Docente	22001018084P1	1	TRABALHO EM ANAIS
BEATRIZ HELENA NOGUEIRA DIOGENES	Docente	22001018084P1	1	TRABALHO EM ANAIS
RICARDO ALEXANDRE PAIVA	Docente	22001018084P1	2	TRABALHO EM ANAIS
ZILSA MARIA PINTO SANTIAGO	Docente	22001018084P1	1	TRABALHO EM ANAIS
DANIEL RIBEIRO CARDOSO	Docente	22001018084P1	1	TRABALHO EM ANAIS
JOSE CLEWTON DO NASCIMENTO	Docente	22001018084P1	1	TRABALHO EM ANAIS
RICARDO ALEXANDRE PAIVA	Docente	22001018084P1	1	TRABALHO EM ANAIS
VITOR VASCONCELOS VIANA	Discente - Bacharelado	22001018084P1	2	TRABALHO EM ANAIS
ROMEU DUARTE JUNIOR	Docente	22001018084P1	1	TRABALHO EM ANAIS
CLOVIS RAMIRO JUCA NETO	Docente	22001018084P1	2	TRABALHO EM ANAIS
MARGARIDA JULIA FARIAS DE SALLES ANDRADE	Participante Externo	22001018084P1	3	TRABALHO EM ANAIS
FERNANDA DE FIGUEIREDO MARQUES MATTOS	Discente - Mestrado	22001018084P1	4	TRABALHO EM ANAIS
BEATRIZ HELENA NOGUEIRA DIOGENES	Docente	22001018084P1	1	TRABALHO EM ANAIS
CRISTIANE DE ARAUJO ALVES SIQUEIRA	Discente - Mestrado	22001018084P1	2	TRABALHO EM ANAIS
ANASTACIO BRAGA NOGUEIRA	Discente - Mestrado	22001018084P1	1	TRABALHO EM ANAIS
RICARDO ALEXANDRE PAIVA	Docente	22001018084P1	2	TRABALHO EM ANAIS
CLOVIS RAMIRO JUCA NETO	Docente	22001018084P1	1	TRABALHO EM ANAIS
MARGARIDA JULIA FARIAS DE SALLES ANDRADE	Participante Externo	22001018084P1	2	TRABALHO EM ANAIS
ROMEU DUARTE JUNIOR	Docente	22001018084P1	3	TRABALHO EM ANAIS
CLOVIS RAMIRO JUCA NETO	Docente	22001018084P1	1	TRABALHO EM ANAIS
MARGARIDA JULIA FARIAS DE SALLES ANDRADE	Participante Externo	22001018084P1	2	TRABALHO EM ANAIS
ROMEU DUARTE JUNIOR	Docente	22001018084P1	3	TRABALHO EM ANAIS
CLARISSA FIGUEIREDO SAMPAIO FREITAS	Docente	22001018084P1	1	TRABALHO EM ANAIS
CLARISSA FIGUEIREDO SAMPAIO FREITAS	Docente	22001018084P1	1	TRABALHO EM ANAIS
NAGGILA TAISSA SILVA FROTA	Discente - Mestrado	22001018084P1	2	TRABALHO EM ANAIS
CLARISSA FIGUEIREDO SAMPAIO FREITAS	Docente	22001018084P1	1	TRABALHO EM ANAIS
CLARISSA FIGUEIREDO SAMPAIO FREITAS	Docente	22001018084P1	1	TRABALHO EM ANAIS
VITOR DOMICIO DE MENESES	Discente - Mestrado	22001018084P1	2	TRABALHO EM ANAIS
DANIEL RIBEIRO CARDOSO	Docente	22001018084P1	3	TRABALHO EM ANAIS
RAQUEL MAGALHAES LEITE	Participante Externo	22001018084P1	4	TRABALHO EM ANAIS
CLARISSA FIGUEIREDO SAMPAIO FREITAS	Docente	22001018084P1	1	TRABALHO EM ANAIS
CLOVIS RAMIRO JUCA NETO	Docente	22001018084P1	1	TRABALHO EM ANAIS
MARGARIDA JULIA FARIAS DE SALLES ANDRADE	Participante Externo	22001018084P1	2	TRABALHO EM ANAIS
ROMEU DUARTE JUNIOR	Docente	22001018084P1	3	TRABALHO EM ANAIS
LUIS RENATO BEZERRA PEQUENO	Docente	22001018084P1	1	TRABALHO EM ANAIS
SARA VIEIRA ROSA	Discente - Bacharelado	22001018084P1	2	TRABALHO EM ANAIS
BRUNO MELO BRAGA	Discente - Mestrado	22001018084P1	1	TRABALHO EM ANAIS
RICARDO ALEXANDRE PAIVA	Docente	22001018084P1	2	TRABALHO EM ANAIS
DANIEL RIBEIRO CARDOSO	Docente	22001018084P1	1	TRABALHO EM ANAIS
BEATRIZ HELENA NOGUEIRA DIOGENES	Docente	22001018084P1	1	TRABALHO EM ANAIS
JOSE ALMIR FARIAS FILHO	Docente	22001018084P1	1	TRABALHO EM ANAIS
JOSE CLEWTON DO NASCIMENTO	Docente	22001018084P1	1	TRABALHO EM ANAIS
PAULO JORGE ALCOBIA SIMOES	Docente	22001018084P1	1	TRABALHO EM ANAIS
CLARISSA FIGUEIREDO SAMPAIO FREITAS	Docente	22001018084P1	1	TRABALHO EM ANAIS
CLARISSA FIGUEIREDO SAMPAIO FREITAS	Docente	22001018084P1	1	TRABALHO EM ANAIS
RICARDO ALEXANDRE PAIVA	Docente	22001018084P1	1	TRABALHO EM ANAIS
PAULA VALE DE PAULA	Discente - Bacharelado	22001018084P1	2	TRABALHO EM ANAIS
YASMIN RODRIGUES BRAUNA	Discente - Bacharelado	22001018084P1	3	TRABALHO EM ANAIS
RICARDO ALEXANDRE PAIVA	Docente	22001018084P1	1	TRABALHO EM ANAIS
YASMIN RODRIGUES BRAUNA	Discente - Bacharelado	22001018084P1	2	TRABALHO EM ANAIS
PAULA VALE DE PAULA	Discente - Bacharelado	22001018084P1	3	TRABALHO EM ANAIS
RICARDO ALEXANDRE PAIVA	Docente	22001018084P1	1	TRABALHO EM ANAIS
BEATRIZ HELENA NOGUEIRA DIOGENES	Docente	22001018084P1	1	TRABALHO EM ANAIS
RICARDO ALEXANDRE PAIVA	Docente	22001018084P1	2	TRABALHO EM ANAIS
CLOVIS RAMIRO JUCA NETO	Docente	22001018084P1	1	TRABALHO EM ANAIS
MARGARIDA JULIA FARIAS DE SALLES ANDRADE	Participante Externo	22001018084P1	2	TRABALHO EM ANAIS
ROMEU DUARTE JUNIOR	Docente	22001018084P1	3	TRABALHO EM ANAIS
SOLANGE MARIA DE OLIVEIRA SCHRAMM	Participante Externo	22001018084P1	4	TRABALHO EM ANAIS
ROSANGELA LUNARDELLI CAVALLAZZI	Docente	31001017142P7	1	TRABALHO EM ANAIS
VICTOR ANDRADE CARNEIRO DA SILVA	Docente	31001017142P7	1	TRABALHO EM ANAIS
MARIA LUIZA CONRADO DE NIEMEYER SOARES CARNEIRO CHAVES	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
DANIEL ALVIM DE MOURA	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
RAFAELLA UBEIRA COSENZA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
ANA LUCIA NOGUEIRA DE PAIVA BRITTO	Docente	31001017142P7	1	TRABALHO EM ANAIS
ANDRESSA DA SILVA PEREIRA DIAS	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
MARIA LUIZA DE SOUZA OLIVEIRA OTTONI	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
NICOLE ABREU REIS VARGAS DE ALMEIDA	Discente - Bacharelado	31001017142P7	3	TRABALHO EM ANAIS
RAYAN RODRIGUES	Discente - Bacharelado	31001017142P7	4	TRABALHO EM ANAIS
SAMARA VIANA ANTERO FRANCA	Discente - Bacharelado	31001017142P7	5	TRABALHO EM ANAIS
ALINE ALVES BARBOSA DA SILVA	Discente - Bacharelado	31001017142P7	6	TRABALHO EM ANAIS
ADRIANA SANSAO FONTES	Docente	31001017142P7	1	TRABALHO EM ANAIS
ANA CAROLINA MORENO DE ALMEIDA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
THAIS DA SILVA FARIA	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
LARISSA NEVES DA CUNHA CARDOSO	Discente - Bacharelado	31001017142P7	3	TRABALHO EM ANAIS
ANA CLARA DE ARAUJO ALBUQUERQUE	Discente - Bacharelado	31001017142P7	4	TRABALHO EM ANAIS
LETICIA MARTINS DO VALLE	Discente - Bacharelado	31001017142P7	5	TRABALHO EM ANAIS
NATHALIA ROCHA BARROS COSTA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
RAFAELA REZENDE LESSA	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
VERA REGINA TANGARI	Docente	31001017142P7	1	TRABALHO EM ANAIS
FLORA MONTE ALEGRE OLMOS FERNANDEZ	Discente - Mestrado Profissional	31001017142P7	2	TRABALHO EM ANAIS
THAMIRES DA COSTA SILVA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
JULIANA DE OLIVEIRA ESTEVO	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
ANA LUCIA NOGUEIRA DE PAIVA BRITTO	Docente	31001017142P7	1	TRABALHO EM ANAIS
SAMARA VIANA ANTERO FRANCA	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
MARIA LUIZA DE SOUZA OLIVEIRA OTTONI	Discente - Bacharelado	31001017142P7	3	TRABALHO EM ANAIS
NICOLE ABREU REIS VARGAS DE ALMEIDA	Discente - Bacharelado	31001017142P7	4	TRABALHO EM ANAIS
RAYAN RODRIGUES	Discente - Bacharelado	31001017142P7	5	TRABALHO EM ANAIS
ANDRESSA DA SILVA PEREIRA DIAS	Discente - Bacharelado	31001017142P7	6	TRABALHO EM ANAIS
ALINE ALVES BARBOSA DA SILVA	Discente - Bacharelado	31001017142P7	7	TRABALHO EM ANAIS
LETICIA FERREIRA DE QUEIROZ	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
RITA DE CASSIA MARTINS MONTEZUMA	Docente	31001017142P7	1	TRABALHO EM ANAIS
ANA LUCIA NOGUEIRA DE PAIVA BRITTO	Docente	31001017142P7	1	TRABALHO EM ANAIS
ANA CAROLINA MORENO DE ALMEIDA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
ANA CLARA DE ARAUJO ALBUQUERQUE	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
THAIS DA SILVA FARIA	Discente - Bacharelado	31001017142P7	3	TRABALHO EM ANAIS
VICTOR FERNANDES MOTTA	Discente - Bacharelado	31001017142P7	4	TRABALHO EM ANAIS
LETICIA MARTINS DO VALLE	Discente - Bacharelado	31001017142P7	5	TRABALHO EM ANAIS
LARISSA NEVES DA CUNHA CARDOSO	Discente - Bacharelado	31001017142P7	6	TRABALHO EM ANAIS
LARA BARREIRA DE VASCONCELOS	Discente - Mestrado Profissional	31001017142P7	1	TRABALHO EM ANAIS
CRISTOVAO FERNANDES DUARTE	Docente	31001017142P7	2	TRABALHO EM ANAIS
ANA CAROLINA MORENO DE ALMEIDA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
ANA CLARA DE ARAUJO ALBUQUERQUE	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
LETICIA MARTINS DO VALLE	Discente - Bacharelado	31001017142P7	3	TRABALHO EM ANAIS
THAIS DA SILVA FARIA	Discente - Bacharelado	31001017142P7	4	TRABALHO EM ANAIS
VICTOR FERNANDES MOTTA	Discente - Bacharelado	31001017142P7	5	TRABALHO EM ANAIS
LARISSA NEVES DA CUNHA CARDOSO	Discente - Bacharelado	31001017142P7	6	TRABALHO EM ANAIS
ANA LUCIA NOGUEIRA DE PAIVA BRITTO	Docente	31001017142P7	1	TRABALHO EM ANAIS
VICTOR ANDRADE CARNEIRO DA SILVA	Docente	31001017142P7	1	TRABALHO EM ANAIS
LUCIA MARIA SÁ ANTUNES COSTA	Docente	31001017142P7	1	TRABALHO EM ANAIS
FRANCIROSE FURUANI SOARES GOMES DA COSTA	Participante Externo	31001017142P7	2	TRABALHO EM ANAIS
JUAN BARBOSA DA SILVA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
ANDRESSA DA SILVA PEREIRA DIAS	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
ALINE ALVES BARBOSA DA SILVA	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
MARIA LUIZA DE SOUZA OLIVEIRA OTTONI	Discente - Bacharelado	31001017142P7	3	TRABALHO EM ANAIS
NICOLE ABREU REIS VARGAS DE ALMEIDA	Discente - Bacharelado	31001017142P7	4	TRABALHO EM ANAIS
RAYAN RODRIGUES	Discente - Bacharelado	31001017142P7	5	TRABALHO EM ANAIS
SAMARA VIANA ANTERO FRANCA	Discente - Bacharelado	31001017142P7	6	TRABALHO EM ANAIS
LEANDRO GARCEZ SACILOTTO	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
MATHEUS LIMA RODRIGUES	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
NATHALIA ROCHA BARROS COSTA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
RAFAELA REZENDE LESSA	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
ADRIANA SANSAO FONTES	Docente	31001017142P7	1	TRABALHO EM ANAIS
CANDIDA ZIGONI DE OLIVEIRA LANDEIRO	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
RITA DE CASSIA MARTINS MONTEZUMA	Docente	31001017142P7	1	TRABALHO EM ANAIS
MALU FRANCA DE MIRANDA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
HUANI QUINTANILHA FELINTO	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
THAMIRES DA COSTA SILVA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
JULIANA DE OLIVEIRA ESTEVO	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
ADRIANA SANSAO FONTES	Docente	31001017142P7	1	ARTIGO EM PERIÓDICO
ADRIANA SANSAO FONTES	Docente	31001017142P7	1	TRABALHO EM ANAIS
RAQUEL HEMERLY TARDIN COELHO	Docente	31001017142P7	1	TRABALHO EM ANAIS
LUCIA MARIA SÁ ANTUNES COSTA	Docente	31001017142P7	1	TRABALHO EM ANAIS
NATHALIA ROCHA BARROS COSTA	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
RAFAELA REZENDE LESSA	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
ADRIANA SANSAO FONTES	Docente	31001017142P7	1	TRABALHO EM ANAIS
LEANDRO GARCEZ SACILOTTO	Discente - Bacharelado	31001017142P7	1	TRABALHO EM ANAIS
MATHEUS LIMA RODRIGUES	Discente - Bacharelado	31001017142P7	2	TRABALHO EM ANAIS
ISABELA LAIS TAVARES	Sem Categoria	33003017095P7	1	TRABALHO EM ANAIS
CHIARA ALVES DE OLIVEIRA	Sem Categoria	33003017095P7	2	TRABALHO EM ANAIS
GISELA CUNHA VIANA LEONELLI	Docente	33003017095P7	3	TRABALHO EM ANAIS
CARLOS EDUARDO COSTA E SILVA FONTENELLE	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
DANIEL DE CARVALHO MOREIRA	Docente	33003017095P7	2	TRABALHO EM ANAIS
JOAO ALBERTO DA MOTTA GASPAR	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
REGINA COELI RUSCHEL	Docente	33003017095P7	2	TRABALHO EM ANAIS
MARLA JESSICA MARINHO	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
GISELA CUNHA VIANA LEONELLI	Docente	33003017095P7	2	TRABALHO EM ANAIS
FERNANDA ALMEIDA MACHADO	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
REGINA COELI RUSCHEL	Docente	33003017095P7	2	TRABALHO EM ANAIS
GISELA CUNHA VIANA LEONELLI	Docente	33003017095P7	1	TRABALHO EM ANAIS
LAÍS CANDIOTTO MEDEIROS	Sem Categoria	33003017095P7	2	TRABALHO EM ANAIS
MARLA JESSICA MARINHO	Discente - Mestrado	33003017095P7	3	TRABALHO EM ANAIS
GABRIELA NIMTZ	Sem Categoria	33003017095P7	4	TRABALHO EM ANAIS
CAROLINA GUIDA CARDOSO DO CARMO	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
SIDNEY PIOCHI BERNARDINI	Docente	33003017095P7	2	TRABALHO EM ANAIS
LORENA CLAUDIA DE SOUZA MOREIRA	Discente - Doutorado	33003017095P7	1	TRABALHO EM ANAIS
REGINA COELI RUSCHEL	Docente	33003017095P7	2	TRABALHO EM ANAIS
LEANDRO LETTI DA SILVA ARAUJO	Discente - Doutorado	33003017095P7	1	TRABALHO EM ANAIS
EVANDRO ZIGGIATTI MONTEIRO	Docente	33003017095P7	2	TRABALHO EM ANAIS
ANA PAULA LIEH HAYASHIDA	Sem Categoria	33003017095P7	1	TRABALHO EM ANAIS
ANA MARIA TAGLIARI FLORIO	Docente	33003017095P7	2	TRABALHO EM ANAIS
VINÍCIUS MENEGASSO ROSSI	Sem Categoria	33003017095P7	1	TRABALHO EM ANAIS
ANA MARIA TAGLIARI FLORIO	Docente	33003017095P7	2	TRABALHO EM ANAIS
FERNANDA ALMEIDA MACHADO	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
PAULA PONTES MOTA	Discente - Mestrado	33003017095P7	2	TRABALHO EM ANAIS
MIGUEL PEREIRA STEHLING	Discente - Doutorado	33003017095P7	3	TRABALHO EM ANAIS
NUBIA BERNARDI	Docente	33003017095P7	4	TRABALHO EM ANAIS
STELAMARIS ROLLA	Docente	33003017095P7	5	TRABALHO EM ANAIS
REGINA COELI RUSCHEL	Docente	33003017095P7	6	TRABALHO EM ANAIS
ANGELICA SEGOVIA WALSH GARCIA	Discente - Doutorado	33003017095P7	1	TRABALHO EM ANAIS
DANIEL CÓSTOLA	Sem Categoria	33003017095P7	2	TRABALHO EM ANAIS
LUCILA CHEBEL LABAKI	Docente	33003017095P7	3	TRABALHO EM ANAIS
TAIANA CAR VIDOTTO	Discente - Doutorado	33003017095P7	1	TRABALHO EM ANAIS
ANA MARIA REIS DE GOES MONTEIRO	Docente	33003017095P7	2	TRABALHO EM ANAIS
LARISSA NEGRIS DE SOUZA	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
DORIS CATHARINE CORNELIE KNATZ KOWALTOWSKI	Docente	33003017095P7	2	TRABALHO EM ANAIS
PAMELA WOOLNER	Sem Categoria	33003017095P7	3	TRABALHO EM ANAIS
TANIA RIBEIRO SOARES	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
SIDNEY PIOCHI BERNARDINI	Docente	33003017095P7	2	TRABALHO EM ANAIS
TANIA RIBEIRO SOARES	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
SIDNEY PIOCHI BERNARDINI	Docente	33003017095P7	2	TRABALHO EM ANAIS
NEUSA LONGO DE SOUZA RIBEIRO	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
LUCILA CHEBEL LABAKI	Docente	33003017095P7	2	TRABALHO EM ANAIS
ADRIANA AMORIM	Sem Categoria	33003017095P7	3	TRABALHO EM ANAIS
RENAN CAVALCANTI TORICELLI	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
EVANDRO ZIGGIATTI MONTEIRO	Docente	33003017095P7	2	TRABALHO EM ANAIS
JOAO CARLOS CAMPOS DE VASCONCELLOS LEITE	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
ALEXANDRE VIRGINELLI MAIORINO	Discente - Doutorado	33003017095P7	2	TRABALHO EM ANAIS
STELAMARIS ROLLA	Docente	33003017095P7	3	TRABALHO EM ANAIS
PAULA PONTES MOTA	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
REGINA COELI RUSCHEL	Docente	33003017095P7	2	TRABALHO EM ANAIS
MARLA JESSICA MARINHO	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
GISELA CUNHA VIANA LEONELLI	Docente	33003017095P7	2	TRABALHO EM ANAIS
LANGELLA TESTOLINO, PEDRO	Sem Categoria	33003017095P7	1	TRABALHO EM ANAIS
SIDNEY PIOCHI BERNARDINI	Docente	33003017095P7	2	TRABALHO EM ANAIS
DORIS CATHARINE CORNELIE KNATZ KOWALTOWSKI	Docente	33003017095P7	1	TRABALHO EM ANAIS
LETICIA DE OLIVEIRA NEVES	Docente	33003017095P7	2	TRABALHO EM ANAIS
VANESSA GOMES DA SILVA	Docente	33003017095P7	3	TRABALHO EM ANAIS
GISELI MARY COLLETO	Sem Categoria	33003017095P7	4	TRABALHO EM ANAIS
VIRGINIA LUIZA SEVERINO ALBERTINI	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
PAULO SERGIO SCARAZZATO	Docente	33003017095P7	2	TRABALHO EM ANAIS
ANA CYNTHIA SAMPAIO DA COSTA	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
REGINA ANDRADE TIRELLO	Docente	33003017095P7	2	TRABALHO EM ANAIS
SILVIA APARECIDA MIKAMI GONCALVES PINA	Docente	33003017095P7	1	TRABALHO EM ANAIS
MARCELLE DAYER CARLOS DOS SANTOS	Participante Externo	33003017095P7	2	TRABALHO EM ANAIS
KETLIN BRUNA MONTANARI	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
LUCILA CHEBEL LABAKI	Docente	33003017095P7	2	TRABALHO EM ANAIS
RAFAEL PIVETA MANOEL	Sem Categoria	33003017095P7	1	TRABALHO EM ANAIS
LETICIA DE OLIVEIRA NEVES	Docente	33003017095P7	2	TRABALHO EM ANAIS
ANA PAULA SILVA ROCHA	Discente - Doutorado	33003017095P7	1	TRABALHO EM ANAIS
DEBORA MARIANE FANTINATO	Discente - Mestrado	33003017095P7	2	TRABALHO EM ANAIS
RENATA MARIA GERALDINI BELTRAMIN	Discente - Doutorado	33003017095P7	3	TRABALHO EM ANAIS
DANIEL DE CARVALHO MOREIRA	Docente	33003017095P7	4	TRABALHO EM ANAIS
MARCELLA SAVIOLI DELIBERADOR	Sem Categoria	33003017095P7	1	TRABALHO EM ANAIS
DORIS CATHARINE CORNELIE KNATZ KOWALTOWSKI	Docente	33003017095P7	2	TRABALHO EM ANAIS
CIBELE HADDAD TARALLI	Participante Externo	33003017095P7	3	TRABALHO EM ANAIS
NEUSA LONGO DE SOUZA RIBEIRO	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
LUCILA CHEBEL LABAKI	Docente	33003017095P7	2	TRABALHO EM ANAIS
BIANCA JO SILVA	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
SILVIA APARECIDA MIKAMI GONCALVES PINA	Docente	33003017095P7	2	TRABALHO EM ANAIS
LUCILA CHEBEL LABAKI	Docente	33003017095P7	1	TRABALHO EM ANAIS
EDNA FIGUEIREDO	Sem Categoria	33003017095P7	2	TRABALHO EM ANAIS
ADRIANA PETITO DE ALMEIDA SILVA CASTRO	Participante Externo	33003017095P7	3	TRABALHO EM ANAIS
ROSANA MARIA CARAM	Sem Categoria	33003017095P7	4	TRABALHO EM ANAIS
ALEXANDRE BARROZO DO AMARAL VILLARES	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
DANIEL DE CARVALHO MOREIRA	Docente	33003017095P7	2	TRABALHO EM ANAIS
MONICA RIZZOLLI GOMES	Sem Categoria	33003017095P7	3	TRABALHO EM ANAIS
LETICIA DE OLIVEIRA NEVES	Docente	33003017095P7	1	TRABALHO EM ANAIS
RAFAEL PIVETA MANOEL	Sem Categoria	33003017095P7	2	TRABALHO EM ANAIS
KARIN CHVATAL	Sem Categoria	33003017095P7	3	TRABALHO EM ANAIS
CAROLINE SANTESSO	Sem Categoria	33003017095P7	4	TRABALHO EM ANAIS
CAROLINA GUIDA CARDOSO DO CARMO	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
SIDNEY PIOCHI BERNARDINI	Docente	33003017095P7	2	TRABALHO EM ANAIS
RENATO BRAGA	Sem Categoria	33003017095P7	1	TRABALHO EM ANAIS
STELAMARIS ROLLA	Docente	33003017095P7	2	TRABALHO EM ANAIS
FERNANDA BRITO BANDEIRA	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
PAULO SERGIO SCARAZZATO	Docente	33003017095P7	2	TRABALHO EM ANAIS
ANA ELISA BIZZOTTO TRUDE	Sem Categoria	33003017095P7	1	TRABALHO EM ANAIS
ANA MARIA TAGLIARI FLORIO	Docente	33003017095P7	2	TRABALHO EM ANAIS
GISELA CUNHA VIANA LEONELLI	Docente	33003017095P7	1	TRABALHO EM ANAIS
MARLA JESSICA MARINHO	Discente - Mestrado	33003017095P7	2	TRABALHO EM ANAIS
LAÍS CANDIOTTO MEDEIROS	Sem Categoria	33003017095P7	3	TRABALHO EM ANAIS
AMANDA CARVALHO MAIA	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
VANESSA COCENZA	Discente - Mestrado	33003017095P7	2	TRABALHO EM ANAIS
GISELA CUNHA VIANA LEONELLI	Docente	33003017095P7	3	TRABALHO EM ANAIS
ELISABETI T. BARBOSA	Sem Categoria	33003017095P7	1	TRABALHO EM ANAIS
LUCILA CHEBEL LABAKI	Docente	33003017095P7	2	TRABALHO EM ANAIS
CAMILLA MASSOLA SUMI	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
SILVIA APARECIDA MIKAMI GONCALVES PINA	Docente	33003017095P7	2	TRABALHO EM ANAIS
EVANDRO ZIGGIATTI MONTEIRO	Docente	33003017095P7	1	TRABALHO EM ANAIS
SIDNEY PIOCHI BERNARDINI	Docente	33003017095P7	2	TRABALHO EM ANAIS
MIRELA PILON PESSATTI	Participante Externo	33003017095P7	1	TRABALHO EM ANAIS
SILVIA APARECIDA MIKAMI GONCALVES PINA	Docente	33003017095P7	2	TRABALHO EM ANAIS
NATALIA TARODA RANGA	Participante Externo	33003017095P7	1	TRABALHO EM ANAIS
SILVIA APARECIDA MIKAMI GONCALVES PINA	Docente	33003017095P7	2	TRABALHO EM ANAIS
TALITA ANDRIOLI MEDINILHA	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
LUCILA CHEBEL LABAKI	Docente	33003017095P7	2	TRABALHO EM ANAIS
GISELA CUNHA VIANA LEONELLI	Docente	33003017095P7	1	TRABALHO EM ANAIS
LARISSA NEGRIS DE SOUZA	Discente - Mestrado	33003017095P7	1	TRABALHO EM ANAIS
DORIS CATHARINE CORNELIE KNATZ KOWALTOWSKI	Docente	33003017095P7	2	TRABALHO EM ANAIS
ANA MARIA GIROTTI SPERANDIO	Participante Externo	33003017095P7	1	TRABALHO EM ANAIS
ADRIANA APARECIDA CARNEIRO ROSA	Sem Categoria	33003017095P7	2	TRABALHO EM ANAIS
JUSSARA CONCEIÇÃO GUARNIERI	Sem Categoria	33003017095P7	3	TRABALHO EM ANAIS
B. C. CARVALHO	Sem Categoria	33003017095P7	4	TRABALHO EM ANAIS
O. T. SANTIAGO	Sem Categoria	33003017095P7	5	TRABALHO EM ANAIS
DANIELLE PEREIRA MONTREZOR	Discente - Mestrado	33003017095P7	6	TRABALHO EM ANAIS
CAROLINA GUIDA CARDOSO DO CARMO	Discente - Mestrado	33003017095P7	7	TRABALHO EM ANAIS
LAURO LUIZ FRANCISCO FILHO	Docente	33003017095P7	8	TRABALHO EM ANAIS
ANA MARIA TAGLIARI FLORIO	Docente	33003017095P7	1	TRABALHO EM ANAIS
WILSON FLORIO	Participante Externo	33003017095P7	2	TRABALHO EM ANAIS
